"","gid","title","subtype","label","src","date"
"2536","A/blue-winged_teal/Texas/Sg-00173/2007C","A/blue-winged_teal/Texas/Sg-00173/2007","H4N8","nz","NCBI",2007-09-16
"2537","A/blue-winged_teal/Texas/Sg-00188/2007C","A/blue-winged_teal/Texas/Sg-00188/2007","H4N8","nz","NCBI",2007-09-15
"2538","A/blue-winged_teal/Texas/Sg-00206/2007C","A/blue-winged_teal/Texas/Sg-00206/2007","H4N6","nz","NCBI",2007-09-15
"2539","A/blue-winged_teal/Texas/UGAI14-1210TX/2014K","A/blue-winged_teal/Texas/UGAI14-1210TX/2014","H7N7","nz","NCBI",2014-03-09
"2540","A/blue-winged_teal/Texas/UGAI14-2912/2014C","A/blue-winged_teal/Texas/UGAI14-2912/2014","H4N6","nz","NCBI",2014-09-14
"2541","A/blue-winged_teal/Texas/UGAI14-3363/2014C","A/blue-winged_teal/Texas/UGAI14-3363/2014","H4N6","nz","NCBI",2014-09-14
"2542","A/blue-winged_teal/Texas/UGAI14-3584/2014C","A/blue-winged_teal/Texas/UGAI14-3584/2014","H2N9","nz","NCBI",2014-09-13
"2543","A/blue-winged_teal/Texas/UGAI14-3659/2014C","A/blue-winged_teal/Texas/UGAI14-3659/2014","H4N8","nz","NCBI",2014-09-18
"2544","A/blue-winged_teal/Texas/UGAI14-3781/2014C","A/blue-winged_teal/Texas/UGAI14-3781/2014","H4N6","nz","NCBI",2014-09-14
"2545","A/blue-winged_teal/Texas/UGAI15-0568/2015K","A/blue-winged_teal/Texas/UGAI15-0568/2015","H7N3","nz","NCBI",2015-03-19
"2546","A/blue-winged_teal/Texas/UGAI15-0642/2015K","A/blue-winged_teal/Texas/UGAI15-0642/2015","H7N3","nz","NCBI",2015-03-19
"2547","A/blue-winged_teal/Texas/UGAI15-0701/2015K","A/blue-winged_teal/Texas/UGAI15-0701/2015","H7N3","nz","NCBI",2015-03-19
"2548","A/blue-winged_teal/Texas/UGAI15-2283/2015K","A/blue-winged_teal/Texas/UGAI15-2283/2015","H7N3","nz","NCBI",2015-04-02
"2549","A/blue-winged_teal/Texas/UGAI15-2338/2015K","A/blue-winged_teal/Texas/UGAI15-2338/2015","H7N3","nz","NCBI",2015-04-02
"2550","A/blue-winged_teal/Texas/UGAI15-4643/2015K","A/blue-winged_teal/Texas/UGAI15-4643/2015","H3N8","nz","NCBI",2015-09-12
"2551","A/blue-winged_teal/Texas/UGAI15-4935/2015K","A/blue-winged_teal/Texas/UGAI15-4935/2015","H7N3","nz","NCBI",2015-09-12
"2552","A/blue-winged_teal/Texas/UGAI15-5105/2015K","A/blue-winged_teal/Texas/UGAI15-5105/2015","H4N8","nz","NCBI",2015-09-12
"2553","A/blue-winged_teal/Texas/UGAI15-5632/2015M","A/blue-winged_teal/Texas/UGAI15-5632/2015","H1N1","nz","NCBI",2015-09-14
"2554","A/blue-winged_teal/Texas/UGAI15-5684/2015K","A/blue-winged_teal/Texas/UGAI15-5684/2015","H3N8","nz","NCBI",2015-09-15
"2555","A/blue-winged_teal/Texas/UGAI15-5934/2015K","A/blue-winged_teal/Texas/UGAI15-5934/2015","H3N8","nz","NCBI",2015-09-24
"2556","A/blue-winged_teal/Texas/UGAI15-5937/2015K","A/blue-winged_teal/Texas/UGAI15-5937/2015","H4N8","nz","NCBI",2015-09-24
"2557","A/blue-winged_teal/Texas/UGAI15-6514/2015K","A/blue-winged_teal/Texas/UGAI15-6514/2015","H4N8","nz","NCBI",2015-09-20
"2558","A/blue-winged_teal/Texas/UGAI15-6626/2015K","A/blue-winged_teal/Texas/UGAI15-6626/2015","H3N8","nz","NCBI",2015-09-25
"2559","A/blue-winged_teal/Texas/UGAI15-6706/2015M","A/blue-winged_teal/Texas/UGAI15-6706/2015","H1N1","nz","NCBI",2015-09-25
"2560","A/blue-winged_teal/Texas/UGAI15-6811/2015K","A/blue-winged_teal/Texas/UGAI15-6811/2015","H4N8","nz","NCBI",2015-09-27
"2561","A/blue-winged_teal/Texas/UGAI15-6848/2015K","A/blue-winged_teal/Texas/UGAI15-6848/2015","H4N8","nz","NCBI",2015-09-27
"2562","A/blue-winged_teal/Texas/UGAI15-6890/2015K","A/blue-winged_teal/Texas/UGAI15-6890/2015","H14N7","nz","NCBI",2015-09-20
"2563","A/blue-winged_teal/Texas/UGAI15-7060/2015K","A/blue-winged_teal/Texas/UGAI15-7060/2015","H4N8","nz","NCBI",2015-09-17
"2564","A/blue-winged_teal/Texas/UGAI18-1803/2018M","A/blue-winged_teal/Texas/UGAI18-1803/2018","H4N6","nz","NCBI",2018-09-26
"2565","A/blue-winged_teal/Texas/UGAI18-1889/2018M","A/blue-winged_teal/Texas/UGAI18-1889/2018","H4N6","nz","NCBI",2018-09-25
"2566","A/blue-winged_teal/Texas/UGAI18-1924/2018M","A/blue-winged_teal/Texas/UGAI18-1924/2018","H4N6","nz","NCBI",2018-09-26
"2567","A/blue-winged_teal/Wisconsin/103/1978C","A/blue-winged_teal/Wisconsin/103/1978","H11N9","nz","NCBI",1978-06-15
"2568","A/blue-winged_teal/Wisconsin/109/1980C","A/blue-winged_teal/Wisconsin/109/1980","H3N2","nz","NCBI",1980-06-15
"2569","A/blue-winged_teal/Wisconsin/10OS2862/2010C","A/blue-winged_teal/Wisconsin/10OS2862/2010","H3N2","nz","NCBI",2010-10-02
"2570","A/blue-winged_teal/Wisconsin/10OS3092/2010C","A/blue-winged_teal/Wisconsin/10OS3092/2010","H3N6","nz","NCBI",2010-10-03
"2571","A/blue-winged_teal/Wisconsin/11OS2657/2011C","A/blue-winged_teal/Wisconsin/11OS2657/2011","H4N6","nz","NCBI",2011-10-01
"2572","A/blue-winged_teal/Wisconsin/11OS2873/2011C","A/blue-winged_teal/Wisconsin/11OS2873/2011","H3N2","nz","NCBI",2011-09-24
"2573","A/blue-winged_teal/Wisconsin/11OS3020/2011C","A/blue-winged_teal/Wisconsin/11OS3020/2011","H1N1","nz","NCBI",2011-10-02
"2574","A/blue-winged_teal/Wisconsin/11OS3027/2011C","A/blue-winged_teal/Wisconsin/11OS3027/2011","H4N6","nz","NCBI",2011-10-02
"2575","A/blue-winged_teal/Wisconsin/11OS3052/2011C","A/blue-winged_teal/Wisconsin/11OS3052/2011","H3N2","nz","NCBI",2011-09-24
"2576","A/blue-winged_teal/Wisconsin/11OS3301/2011C","A/blue-winged_teal/Wisconsin/11OS3301/2011","H3N2","nz","NCBI",2011-10-01
"2577","A/blue-winged_teal/Wisconsin/11OS3303/2011C","A/blue-winged_teal/Wisconsin/11OS3303/2011","H3N2","nz","NCBI",2011-10-01
"2578","A/blue-winged_teal/Wisconsin/123/1978C","A/blue-winged_teal/Wisconsin/123/1978","H3N6","nz","NCBI",1978-06-15
"2579","A/blue-winged_teal/Wisconsin/124/1980C","A/blue-winged_teal/Wisconsin/124/1980","H3N8","nz","NCBI",1980-06-15
"2580","A/blue-winged_teal/Wisconsin/134/1980C","A/blue-winged_teal/Wisconsin/134/1980","H6N1","nz","NCBI",1980-06-15
"2581","A/blue-winged_teal/Wisconsin/13OS3463/2013K","A/blue-winged_teal/Wisconsin/13OS3463/2013","H3N2","nz","NCBI",2013-09-29
"2582","A/blue-winged_teal/Wisconsin/142/1980C","A/blue-winged_teal/Wisconsin/142/1980","H6N1","nz","NCBI",1980-06-15
"2583","A/blue-winged_teal/Wisconsin/145/1980C","A/blue-winged_teal/Wisconsin/145/1980","H11N9","nz","NCBI",1980-06-15
"2584","A/blue-winged_teal/Wisconsin/151/1978C","A/blue-winged_teal/Wisconsin/151/1978","H11N9","nz","NCBI",1978-06-15
"2585","A/blue-winged_teal/Wisconsin/156/1980C","A/blue-winged_teal/Wisconsin/156/1980","H3N2","nz","NCBI",1980-06-15
"2586","A/blue-winged_teal/Wisconsin/16OS3140/2016M","A/blue-winged_teal/Wisconsin/16OS3140/2016","H11N9","nz","NCBI",2016-10-01
"2587","A/blue-winged_teal/Wisconsin/16OS3226/2016M","A/blue-winged_teal/Wisconsin/16OS3226/2016","H6N1","nz","NCBI",2016-10-02
"2588","A/blue-winged_teal/Wisconsin/172/1978C","A/blue-winged_teal/Wisconsin/172/1978","H3N2","nz","NCBI",1978-06-15
"2589","A/blue-winged_teal/Wisconsin/175/1978C","A/blue-winged_teal/Wisconsin/175/1978","H4N2","nz","NCBI",1978-06-15
"2590","A/blue-winged_teal/Wisconsin/17OS3270/2017M","A/blue-winged_teal/Wisconsin/17OS3270/2017","H11N3","nz","NCBI",2017-09-30
"2591","A/Blue-winged_Teal/Wisconsin/17OS3618/2017M","A/Blue-winged_Teal/Wisconsin/17OS3618/2017","H3N8","nz","NCBI",2017-09-30
"2592","A/Blue-winged_Teal/Wisconsin/17OS3833/2017M","A/Blue-winged_Teal/Wisconsin/17OS3833/2017","H4N2","nz","NCBI",2017-09-30
"2593","A/blue-winged_teal/Wisconsin/17OS3983/2017M","A/blue-winged_teal/Wisconsin/17OS3983/2017","H1N1","nz","NCBI",2017-10-01
"2594","A/blue-winged_teal/Wisconsin/19/1974C","A/blue-winged_teal/Wisconsin/19/1974","H4N6","nz","NCBI",1974-06-15
"2595","A/blue-winged_teal/Wisconsin/231/1976C","A/blue-winged_teal/Wisconsin/231/1976","H5N2","nz","NCBI",1976-06-15
"2596","A/blue-winged_teal/Wisconsin/2509/2009C","A/blue-winged_teal/Wisconsin/2509/2009","H1N2","nz","NCBI",2009-10-03
"2597","A/blue-winged_teal/Wisconsin/2572/2009C","A/blue-winged_teal/Wisconsin/2572/2009","H2N3","nz","NCBI",2009-10-06
"2598","A/blue-winged_teal/Wisconsin/259/1982C","A/blue-winged_teal/Wisconsin/259/1982","H4N2","nz","NCBI",1982-06-15
"2599","A/blue-winged_teal/Wisconsin/2649/2009C","A/blue-winged_teal/Wisconsin/2649/2009","H6N1","nz","NCBI",2009-10-17
"2600","A/blue-winged_teal/Wisconsin/2665/2009C","A/blue-winged_teal/Wisconsin/2665/2009","H4N2","nz","NCBI",2009-10-17
"2601","A/blue-winged_teal/Wisconsin/2713/2009C","A/blue-winged_teal/Wisconsin/2713/2009","H4N2","nz","NCBI",2009-10-17
"2602","A/blue-winged_teal/Wisconsin/2720/2009C","A/blue-winged_teal/Wisconsin/2720/2009","H3N2","nz","NCBI",2009-10-17
"2603","A/blue-winged_teal/Wisconsin/2741/2009C","A/blue-winged_teal/Wisconsin/2741/2009","H4N6","nz","NCBI",2009-10-17
"2604","A/blue-winged_teal/Wisconsin/2753/2009C","A/blue-winged_teal/Wisconsin/2753/2009","H4N6","nz","NCBI",2009-10-24
"2605","A/blue-winged_teal/Wisconsin/278/1975C","A/blue-winged_teal/Wisconsin/278/1975","H4N6","nz","NCBI",1975-06-15
"2606","A/blue-winged_teal/Wisconsin/279/1975C","A/blue-winged_teal/Wisconsin/279/1975","H3N8","nz","NCBI",1975-06-15
"2607","A/blue-winged_teal/Wisconsin/281/1982C","A/blue-winged_teal/Wisconsin/281/1982","H4N2","nz","NCBI",1982-06-15
"2608","A/blue-winged_teal/Wisconsin/3060/2009C","A/blue-winged_teal/Wisconsin/3060/2009","H3N2","nz","NCBI",2009-10-17
"2609","A/blue-winged_teal/Wisconsin/314/1976C","A/blue-winged_teal/Wisconsin/314/1976","H3N2","nz","NCBI",1976-06-15
"2610","A/blue-winged_teal/Wisconsin/330/1977C","A/blue-winged_teal/Wisconsin/330/1977","H4N8","nz","NCBI",1977-06-15
"2611","A/blue-winged_teal/Wisconsin/330/1984C","A/blue-winged_teal/Wisconsin/330/1984","H4N6","nz","NCBI",1984-06-15
"2612","A/blue-winged_teal/Wisconsin/331/1981C","A/blue-winged_teal/Wisconsin/331/1981","H3N2","nz","NCBI",1981-06-15
"2613","A/blue-winged_teal/Wisconsin/333/1981C","A/blue-winged_teal/Wisconsin/333/1981","H6N6","nz","NCBI",1981-06-15
"2614","A/blue-winged_teal/Wisconsin/336/1976C","A/blue-winged_teal/Wisconsin/336/1976","H1N1","nz","NCBI",1976-06-15
"2615","A/blue-winged_teal/Wisconsin/340/1976C","A/blue-winged_teal/Wisconsin/340/1976","H6N1","nz","NCBI",1976-06-15
"2616","A/blue-winged_teal/Wisconsin/345/1976C","A/blue-winged_teal/Wisconsin/345/1976","H4N2","nz","NCBI",1976-06-15
"2617","A/blue-winged_teal/Wisconsin/377/1982C","A/blue-winged_teal/Wisconsin/377/1982","H6N1","nz","NCBI",1982-06-15
"2618","A/blue-winged_teal/Wisconsin/393/1984C","A/blue-winged_teal/Wisconsin/393/1984","H4N6","nz","NCBI",1984-06-15
"2619","A/blue-winged_teal/Wisconsin/402/1983C","A/blue-winged_teal/Wisconsin/402/1983","H4N6","nz","NCBI",1983-06-15
"2620","A/blue-winged_teal/Wisconsin/440/1979C","A/blue-winged_teal/Wisconsin/440/1979","H4N2","nz","NCBI",1979-06-15
"2621","A/blue-winged_teal/Wisconsin/568/1983C","A/blue-winged_teal/Wisconsin/568/1983","H5N2","nz","NCBI",1983-06-15
"2622","A/blue-winged_teal/Wisconsin/63/1978C","A/blue-winged_teal/Wisconsin/63/1978","H4N2","nz","NCBI",1978-06-15
"2623","A/blue-winged_teal/Wisconsin/634/1983C","A/blue-winged_teal/Wisconsin/634/1983","H3N2","nz","NCBI",1983-06-15
"2624","A/blue-winged_teal/Wisconsin/778/1976C","A/blue-winged_teal/Wisconsin/778/1976","H4N2","nz","NCBI",1976-06-15
"2625","A/blue-winged_teal/Wisconsin/89/1979C","A/blue-winged_teal/Wisconsin/89/1979","H3N2","nz","NCBI",1979-06-15
"2626","A/blue-winged_teal/Wisconsin/97/1978C","A/blue-winged_teal/Wisconsin/97/1978","H3N2","nz","NCBI",1978-06-15
"2627","A/blue-winged_teal/Wyoming/AH0099021/2016M","A/blue-winged_teal/Wyoming/AH0099021/2016","H7N9","nz","NCBI",2016-09-07
"2628","A/blue_&_white_flycatcher/California/14875-1/1994M","A/blue_&_white_flycatcher/California/14875-1/1994","H7N1","nz","NCBI",1994-02-15
"2629","A/blue_winged-teal/Wisconsin/12OS2603/2012C","A/blue_winged-teal/Wisconsin/12OS2603/2012","H3N2","nz","NCBI",2012-09-29
"2630","A/blue_winged-teal/Wisconsin/12OS3069/2012C","A/blue_winged-teal/Wisconsin/12OS3069/2012","H11N9","nz","NCBI",2012-09-22
"2631","A/blue_winged-teal/Wisconsin/12OS4224/2012C","A/blue_winged-teal/Wisconsin/12OS4224/2012","H4N8","nz","NCBI",2012-10-13
"2632","A/blue_winged-teal/Wisconsin/12OS4239/2012C","A/blue_winged-teal/Wisconsin/12OS4239/2012","H3N2","nz","NCBI",2012-10-13
"2633","A/blue_winged-teal/Wisconsin/12OS4304/2012C","A/blue_winged-teal/Wisconsin/12OS4304/2012","H4N8","nz","NCBI",2012-10-13
"2634","A/blue_winged_teal/Alberta/176/2017M","A/blue_winged_teal/Alberta/176/2017","H4N6","nz","NCBI",2017-08-12
"2635","A/blue_winged_teal/Alberta/212/1984K","A/blue_winged_teal/Alberta/212/1984","H1N1","nz","NCBI",1984-08-09
"2636","A/blue_winged_teal/Louisiana/A00557206/2009K","A/blue_winged_teal/Louisiana/A00557206/2009","H7N7","nz","NCBI",2009-01-24
"2637","A/blue_winged_teal/Louisiana/A00637297/2009K","A/blue_winged_teal/Louisiana/A00637297/2009","H7N3","nz","NCBI",2009-01-22
"2638","A/blue_winged_teal/Minnesota/A00137660/2009K","A/blue_winged_teal/Minnesota/A00137660/2009","H7N3","nz","NCBI",2009-07-27
"2639","A/blue_winged_teal/Missouri/A00624483/2008K","A/blue_winged_teal/Missouri/A00624483/2008","H7N3","nz","NCBI",2008-09-08
"2640","A/blue_winged_teal/Missouri/A00624484/2008K","A/blue_winged_teal/Missouri/A00624484/2008","H7N3","nz","NCBI",2008-09-08
"2641","A/blue_winged_teal/South_Dakota/A00772794/2009K","A/blue_winged_teal/South_Dakota/A00772794/2009","H7N7","nz","NCBI",2009-09-28
"2642","A/blue_winged_teal/Texas/A00463679/2010K","A/blue_winged_teal/Texas/A00463679/2010","H7N3","nz","NCBI",2010-03-10
"2643","A/blue_winged_teal/Texas/A00605473/2009K","A/blue_winged_teal/Texas/A00605473/2009","H7N3","nz","NCBI",2009-03-13
"2644","A/blue_winged_teal/Texas/A00676566/2009K","A/blue_winged_teal/Texas/A00676566/2009","H7N3","nz","NCBI",2009-01-24
"2645","A/blue_winged_teal/Texas/UGAI15-4927/2015K","A/blue_winged_teal/Texas/UGAI15-4927/2015","H7N3","nz","NCBI",2015-09-12
"2646","A/blue_winged_teal/TX/27/2002F","A/blue_winged_teal/TX/27/2002","H1N1","nz","NCBI",2002-06-15
"2647","A/blue_winged_teal/TX/34/2002F","A/blue_winged_teal/TX/34/2002","H1N3","nz","NCBI",2002-06-15
"2648","A/blue_winged_teal/TX/43/2002F","A/blue_winged_teal/TX/43/2002","H1N1","nz","NCBI",2002-06-15
"2649","A/blue_winged_teal/TX/75/2002F","A/blue_winged_teal/TX/75/2002","H1N3","nz","NCBI",2002-06-15
"2650","A/Brahma_chicken/Belgium/6153/2017M","A/Brahma_chicken/Belgium/6153/2017","H5N8","nz","NCBI",2017-06-15
"2651","A/brambling/Beijing/16/2012K","A/brambling/Beijing/16/2012","H9N2","nz","NCBI",2012-11-07
"2652","A/breeder_chicken/Korea/H122/2014K","A/breeder_chicken/Korea/H122/2014","H5N8","nz","NCBI",2014-01-24
"2653","A/breeder_chicken/Korea/H250/2014K","A/breeder_chicken/Korea/H250/2014","H5N8","nz","NCBI",2014-01-28
"2654","A/breeder_duck/France/090045b/2009C","A/breeder_duck/France/090045b/2009","H5N3","nz","NCBI",2009-06-15
"2655","A/breeder_duck/Korea/Gochang1/2014K","A/breeder_duck/Korea/Gochang1/2014","H5N8","nz","NCBI",2014-01-16
"2656","A/breeder_duck/Korea/H128/2014K","A/breeder_duck/Korea/H128/2014","H5N8","nz","NCBI",2014-01-25
"2657","A/breeder_duck/Korea/H158/2014K","A/breeder_duck/Korea/H158/2014","H5N8","nz","NCBI",2014-01-26
"2658","A/breeder_duck/Korea/H200/2014K","A/breeder_duck/Korea/H200/2014","H5N8","nz","NCBI",2014-01-27
"2659","A/breeder_duck/Korea/H249/2014K","A/breeder_duck/Korea/H249/2014","H5N8","nz","NCBI",2014-01-28
"2660","A/brent_goose/Netherlands/1/2006K","A/brent_goose/Netherlands/1/2006","H1N1","nz","NCBI",2006-01-10
"2661","A/Broiler/South_Korea/N20-89/2020M","A/Broiler/South_Korea/N20-89/2020","H9N2","nz","NCBI",2020-07-05
"2662","A/broiler_duck/Korea/Buan2/2014K","A/broiler_duck/Korea/Buan2/2014","H5N8","nz","NCBI",2014-01-17
"2663","A/broiler_duck/Korea/H133/2014K","A/broiler_duck/Korea/H133/2014","H5N8","nz","NCBI",2014-01-25
"2664","A/broiler_duck/Korea/H145/2014K","A/broiler_duck/Korea/H145/2014","H5N8","nz","NCBI",2014-01-25
"2665","A/broiler_duck/Korea/H29/2014K","A/broiler_duck/Korea/H29/2014","H5N8","nz","NCBI",2014-01-18
"2666","A/broiler_duck/Korea/H32/2014K","A/broiler_duck/Korea/H32/2014","H5N8","nz","NCBI",2014-01-19
"2667","A/broiler_duck/Korea/H47/2014K","A/broiler_duck/Korea/H47/2014","H5N8","nz","NCBI",2014-01-20
"2668","A/broiler_duck/Korea/H48/2014K","A/broiler_duck/Korea/H48/2014","H5N8","nz","NCBI",2014-01-20
"2669","A/broiler_duck/Korea/H49/2014K","A/broiler_duck/Korea/H49/2014","H5N8","nz","NCBI",2014-01-20
"2670","A/broiler_duck/Korea/H65/2014K","A/broiler_duck/Korea/H65/2014","H5N8","nz","NCBI",2014-01-21
"2671","A/brown-headed_gull/Qinghai/19/2009G","A/brown-headed_gull/Qinghai/19/2009","H5N1","nz","NCBI",2009-06-15
"2672","A/brown-headed_gull/Qinghai/9/2009G","A/brown-headed_gull/Qinghai/9/2009","H5N1","nz","NCBI",2009-06-15
"2673","A/brown-hooded_gull/Chile/C10246/2016M","A/brown-hooded_gull/Chile/C10246/2016","H13N2","nz","NCBI",2016-03-29
"2674","A/brown-hooded_gull/Chile/C10256/2016M","A/brown-hooded_gull/Chile/C10256/2016","H13N2","nz","NCBI",2016-03-29
"2675","A/brown-hooded_gull/Chile/C15103/2016M","A/brown-hooded_gull/Chile/C15103/2016","H9N7","nz","NCBI",2016-08-19
"2676","A/brown-hooded_gull/Chile/C8851/2016M","A/brown-hooded_gull/Chile/C8851/2016","H16N3","nz","NCBI",2016-03-11
"2677","A/brown_pelican/North_Carolina/W22-164/2022O","A/brown_pelican/North_Carolina/W22-164/2022","H5N1","nz","NCBI",2022-02-20
"2678","A/Bucefala_clangula/Buryatia/652/1988M","A/Bucefala_clangula/Buryatia/652/1988","H3N2","nz","NCBI",1988-04-08
"2679","A/bufflehead/Alaska/512/2014K","A/bufflehead/Alaska/512/2014","H4N8","nz","NCBI",2014-10-16
"2680","A/bufflehead/Alaska/594/2014K","A/bufflehead/Alaska/594/2014","H7N4","nz","NCBI",2014-10-16
"2681","A/bufflehead/Alaska/738/2012K","A/bufflehead/Alaska/738/2012","H4N6","nz","NCBI",2012-10-14
"2682","A/bufflehead/Alberta/400/2007C","A/bufflehead/Alberta/400/2007","H3N8","nz","NCBI",2007-08-28
"2683","A/Bufflehead/Alberta/600/2021O","A/Bufflehead/Alberta/600/2021","H3N2","nz","NCBI",2021-08-26
"2684","A/bufflehead/California/3118/2011C","A/bufflehead/California/3118/2011","H4N8","nz","NCBI",2011-12-07
"2685","A/bufflehead/California/4935/2012C","A/bufflehead/California/4935/2012","H11N2","nz","NCBI",2012-12-30
"2686","A/bufflehead/California/8522/2008C","A/bufflehead/California/8522/2008","H4N8","nz","NCBI",2008-10-25
"2687","A/bufflehead/California/HKWF205/2007C","A/bufflehead/California/HKWF205/2007","H4N8","nz","NCBI",2007-10-28
"2688","A/bufflehead/California/JN1016/2006C","A/bufflehead/California/JN1016/2006","H2N9","nz","NCBI",2006-12-06
"2689","A/bufflehead/Illinois/4016/2009C","A/bufflehead/Illinois/4016/2009","H4N8","nz","NCBI",2009-11-28
"2690","A/bufflehead/Maine/161/2011C","A/bufflehead/Maine/161/2011","H1N1","nz","NCBI",2011-11-29
"2691","A/bufflehead/Maine/287/2011C","A/bufflehead/Maine/287/2011","H4N8","nz","NCBI",2011-12-05
"2692","A/bufflehead/Maine/338/2011C","A/bufflehead/Maine/338/2011","H4N8","nz","NCBI",2011-12-06
"2693","A/bufflehead/Maine/340/2011C","A/bufflehead/Maine/340/2011","H6N8","nz","NCBI",2011-12-06
"2694","A/bufflehead/North_Carolina/NC6412-125/2005C","A/bufflehead/North_Carolina/NC6412-125/2005","H4N8","nz","NCBI",2005-12-20
"2695","A/bufflehead/Ohio/246/1986C","A/bufflehead/Ohio/246/1986","H11N2","nz","NCBI",1986-06-15
"2696","A/bufflehead/Virginia/A00120022/2008K","A/bufflehead/Virginia/A00120022/2008","H7N2","nz","NCBI",2008-12-09
"2697","A/bufflehead/Wisconsin/10OS3204/2010C","A/bufflehead/Wisconsin/10OS3204/2010","H12N5","nz","NCBI",2010-11-07
"2698","A/bufflehead/Wisconsin/11OS3570/2011C","A/bufflehead/Wisconsin/11OS3570/2011","H4N8","nz","NCBI",2011-10-30
"2699","A/bufflehead/Wisconsin/17OS4051/2017M","A/bufflehead/Wisconsin/17OS4051/2017","H1N1","nz","NCBI",2017-11-11
"2700","A/bufflehead/Wisconsin/17OS5636/2017M","A/bufflehead/Wisconsin/17OS5636/2017","H4N8","nz","NCBI",2017-11-11
"2701","A/Bufflehead/Wisconsin/17OS5786/2017M","A/Bufflehead/Wisconsin/17OS5786/2017","H4N8","nz","NCBI",2017-11-12
"2702","A/bufflehead/Wisconsin/17OS5788/2017M","A/bufflehead/Wisconsin/17OS5788/2017","H4N8","nz","NCBI",2017-11-12
"2703","A/Bufflehead/Wisconsin/17OS5831/2017M","A/Bufflehead/Wisconsin/17OS5831/2017","H4N8","nz","NCBI",2017-11-12
"2704","A/Bufflehead/Wisconsin/18OS2095/2018M","A/Bufflehead/Wisconsin/18OS2095/2018","H4N8","nz","NCBI",2018-11-07
"2705","A/bufflehead/Wisconsin/18OS3156/2018M","A/bufflehead/Wisconsin/18OS3156/2018","H4N8","nz","NCBI",2018-11-18
"2706","A/Bufflehead/Wisconsin/18OS3297/2018M","A/Bufflehead/Wisconsin/18OS3297/2018","H11N9","nz","NCBI",2018-11-18
"2707","A/Bulbul/Taiwan/01156/2015K","A/Bulbul/Taiwan/01156/2015","H5N3","nz","NCBI",2015-01-15
"2708","A/Buteo_buteo/Belgium/3022/2017M","A/Buteo_buteo/Belgium/3022/2017","H5N8","nz","NCBI",2017-03-23
"2709","A/cackling_goose/Aichi/2312T008/2016L","A/cackling_goose/Aichi/2312T008/2016","H5N6","nz","NCBI",2016-12-09
"2710","A/cackling_goose/Aichi/2312T017/2016L","A/cackling_goose/Aichi/2312T017/2016","H5N6","nz","NCBI",2016-12-13
"2711","A/cackling_goose/Aichi/2312T019/2016L","A/cackling_goose/Aichi/2312T019/2016","H5N6","nz","NCBI",2016-12-14
"2712","A/cackling_goose/Aichi/2312T020/2016L","A/cackling_goose/Aichi/2312T020/2016","H5N6","nz","NCBI",2016-12-17
"2713","A/cackling_goose/Alaska/UGAI15-3075/2015K","A/cackling_goose/Alaska/UGAI15-3075/2015","H9N2","nz","NCBI",2015-05-18
"2714","A/cackling_goose/Alaska/UGAI15-3902/2015K","A/cackling_goose/Alaska/UGAI15-3902/2015","H6N1","nz","NCBI",2015-05-07
"2715","A/California_gull/California/1196P/2013C","A/California_gull/California/1196P/2013","H16N3","nz","NCBI",2013-07-09
"2716","A/California_gull/Washington/20371-003/2007C","A/California_gull/Washington/20371-003/2007","H10N7","nz","NCBI",2007-07-24
"2717","A/call_duck/Maryland/S698/2004K","A/call_duck/Maryland/S698/2004","H11N3","nz","NCBI",2004-12-15
"2718","A/Canada_goose/Alabama/726/1975C","A/Canada_goose/Alabama/726/1975","H6N1","nz","NCBI",1975-06-15
"2719","A/Canada_goose/BC/3752/2007E","A/Canada_goose/BC/3752/2007","H7N3","nz","NCBI",2007-06-15
"2720","A/Canada_Goose/DE/940/2022O","A/Canada_Goose/DE/940/2022","H5N2","nz","NCBI",2022-05-31
"2721","A/Canada_goose/Delaware_Bay/34/2010C","A/Canada_goose/Delaware_Bay/34/2010","H6N1","nz","NCBI",2010-05-19
"2722","A/Canada_goose/Delaware_Bay/601/2016M","A/Canada_goose/Delaware_Bay/601/2016","H5N1","nz","NCBI",2016-05-25
"2723","A/Canada_goose/Kansas/197850/2015K","A/Canada_goose/Kansas/197850/2015","H5N2","nz","NCBI",2015-03-13
"2724","A/Canada_goose/Michigan/15-018340-2/2015M","A/Canada_goose/Michigan/15-018340-2/2015","H5N2","nz","NCBI",2015-06-04
"2725","A/Canada_goose/Michigan/15-019873-5/2015M","A/Canada_goose/Michigan/15-019873-5/2015","H5N2","nz","NCBI",2015-06-17
"2726","A/Canada_goose/New_York/475813-2/2007G","A/Canada_goose/New_York/475813-2/2007","H5N2","nz","NCBI",2007-06-15
"2727","A/Canada_goose/Ohio/127/1989C","A/Canada_goose/Ohio/127/1989","H6N8","nz","NCBI",1989-06-15
